amino_acid	affects_expression	podoplanin
CKII	activates	PER1
aFGF	signals	aFGF
ENO1	activates	Smad3
masitinib	alleviates	depression
vitamin_E	side_effect	cystic_fibrosis
Nek9	enhances	Nek6
serine	binds	LIS1
MDM2	binds	BTK
BAG-1	improper_regulation	glioma
PRL-3	increases_expression	MMP-7
DANCR	role_in_disease_pathogenesis	pancreatic_cancer
deoxyspergualin	affects_expression	SOD
IQSEC2	activates	NR2B
OSMR	enhances	IL-6
DARPP-32	improper_regulation	breast_cancer
nicorandil	inhibits	PAF
CD70	regulates	LFA-1
LIN28B	promotes_progression	tumor
doxorubicin	alleviates	ischemia
GS2	regulates	PNPLA3
hBD-2	increases_expression	hBD-2
hCG	affects_expression	amphiregulin
NFIA	promotes_progression	glioma
AICAR	suppresses	PKC
deoxycholic_acid	decreases_expression	ATPase
SIX3	polymorphisms_alter_risk	HPE
dalteparin	inhibits	thrombin
CPEB4	causal_mutation	glioma
cysteinyl_leukotriene	transport,	5-lipoxygenase
VAChT	binds	POMC
CD4	production	UCP2
glutathione_reductase	promotes_progression	diabetes
As2O3	decreases_expression	p21
US11	binds	Derlin-1
Bnip3	binds	FoxO3a
TGF-beta	enhances	STAT3
SF3B4	affects_expression	STAT3
podoplanin	role_in_disease_pathogenesis	fibrosarcoma
cIAP1	mutations_affecting_disease	bladder_cancer
MS-8209	alleviates	aspergillosis
miR-142	production	CD34
cyclic_AMP	role_in_disease_pathogenesis	atopic_dermatitis
Dnm1p	binds	Fis1
PLAGL2	activates	Bnip3
MAGE-C2	regulates	BS69
TGF-beta	diagnostic_biomarker	PSC
glycine	decreases_expression	DPP_III
DAT	improper_regulation	Lewy_bodies
Mfn2	activates	CAST
TMZ	inhibits_cell_growth	astrocytoma
ITGA7	improper_regulation	prostate_cancer
metformin	inhibits	BMP9
HAS1	diagnostic_biomarker	MPM
miR-34a	diagnostic_biomarker	cholangiocarcinoma
IL-10	affects_expression	DC-10
GDP	transport,	eIF2a
ADP	metabolism	GREM1
ATP	role_in_disease_pathogenesis	obstructive_jaundice
cyclic_AMP	inhibits_cell_growth	osteosarcoma
YWHAG	binds	YWHAG
clindamycin	affects_expression	bla
HYAL1	same_complex	MMP-3
CTX	role_in_disease_pathogenesis	tumor
OCT4	increases_expression	PEPT2
DCC	activates	PTPRD
COMT	increases_expression	SRD5A2
DNT	inhibits_cell_growth	NHL
ACTH	affects_expression	vasopressin
GRK2	affects_expression	LysM
LIM2	same_complex	LIM2
L-NMMA	inhibits_cell_growth	epithelial_dysplasia
BNP	increases_expression	ANF
oridonin	decreases_expression	NF-kappaB
Wnt7a	promotes_progression	colorectal_cancer
PHF6	causal_mutation	syndrome_X
globotriaosylceramide	metabolism	IL-1b
vitamin_D	inhibits_cell_growth	glioblastoma
ROD1	enhances	b-catenin
diphenhydramine	treatment	RE
TTP	decreases_expression	DNA_polymerase_alpha
TXL	increases_expression	RASSF1A
claudin-11	role_in_disease_pathogenesis	diabetes
levamisole	inhibits	rOCT1
tiopronin	suppresses	toxicity
GPX1	activates	GSTT1
ACh	activates	MAO
METTL3	regulates	SEC62
L-DOPA	increases_expression	FosB
carbohydrates	transport,	GLUT8
GNA	side_effect	toxicity
WP1066	inhibits_cell_growth	DDS
eotaxin	affects_expression	Th1
miR-34c	regulates	miR-34b
p190RhoGAP	signals	Gab2
FL	increases_expression	CD16/56
RPL13	regulates	SHMT2
rain	diagnostic_biomarker	Sotos_syndrome
TNF-alpha	production	CD13
taurine	affects_expression	LXRa
EphA2	promotes_progression	thyroid_cancer
CCDC6	same_complex	PTCH1
FBN1	activates	FBN1
FBXW7	enhances	FGF-BP
Trsp	activates	Sec
GS2	activates	GS1
NIK	improper_regulation	immunodeficiency
COUP-TFII	causal_mutation	atrioventricular_septal_defects
UGT1A3	activates	b-CD
IKKbeta	increases_expression	IL-34
GUCY2D	same_complex	GCAP1
NLK	promotes_progression	carcinoma
leucine	affects_expression	hGDH2
lysophosphatidylserine	inhibits_cell_growth	breast_and_ovarian_cancer
ARNT	production	ARNT
Ajuba	improper_regulation	colorectal_cancer
BATF3	promotes_progression	colorectal_cancer
NeuroD	increases_expression	Wnt3a
heparanase	improper_regulation	glioblastoma
IL-6	increases_expression	HAS1
WT1	diagnostic_biomarker	nephropathy
IL-5	promotes_progression	tetanus
polystyrene	transport,	C1q
DPT	blocks	NF-kappaB
ERa	overexpression	thrombosis
guanine	transport,	EFA6
bevacizumab	treatment	NSCLC
chlorophenols	alleviates	breast_cancer
Sp1	increases_expression	PKM2
miR-185	regulates	MZB1
trichloroethylene	suppresses	MELD
minodronate	decreases_expression	PC3
p33	improper_regulation	breast_cancer
EGFR	signals	CAR
psychosine	side_effect	KD
cilazapril	affects_expression	MMP-9
biglycan	role_in_disease_pathogenesis	Borrelia
miR-595	increases_expression	SLC19A1
miR-26a	promotes_progression	glioblastoma
NGF	therapeutic_effect	glioblastoma
nelfinavir	inhibits	AIF
thymidine	affects_expression	PCNA
abscisic_acid	increases_expression	ABI4
miR-92	production	miR-23b
isoflavonoids	role_in_disease_pathogenesis	liver_cancer
doxorubicine	treatment	HCC
TRF1	overexpression	gastrointestinal_cancer
BMI1	polymorphisms_alter_risk	glioma
AKR1C3	binds	AKR1C1
manumycin	inhibits_cell_growth	glioma
polyenes	treatment	candidiasis
IGFBP-1	same_complex	PXR
FR-alpha	production	CA125
auranofin	treatment	leukemia
CDP	decreases_expression	c-fos
FOXO3a	drug_target	carcinoma
esmolol	alleviates	arrhythmias
oxygen	metabolism	BFP
PBA	enzyme_activity	PAM
EGFR	enhances	SGEF
FHL2	improper_regulation	glioblastoma
Ang_II	signals	apelin
AAC	increases_expression	CIMT
streptozotocin	role_in_disease_pathogenesis	retinopathy
ALDH1	role_in_disease_pathogenesis	rhabdomyosarcoma
mazindol	affects_expression	GH
MCK	regulates	MuRF1
ixabepilone	increases_expression	CYP3A4
rifampicin	progression_biomarker	brucellosis
furfurylamine	binds	HGF
TRAF6	increases_expression	CD44
LMO2	signals	E2A
aldosterone	decreases_expression	MafA
vitamin_D	enzyme_activity	RXRG
dapsone	treatment	eosinophilic_pustular_folliculitis
puromycin	alleviates	toxicity
leuprolide_acetate	affects_expression	leptin
quinolone	alleviates	bronchitis
nickel	decreases_expression	AQP3
heat_shock_protein	increases_expression	HSP70
GSNO	decreases_expression	IL-34
PCA	alleviates	cardiac_hypertrophy
HDAC1	increases_expression	Cdk5
hydrogen_cyanide	side_effect	cardiotoxicity
Dkk1	increases_expression	survivin
lidamycin	blocks	Oct4
MELK	increases_expression	DEPDC1
amonafide	side_effect	toxicity
TNNI2	causal_mutation	arthrogryposis
LINC00675	promotes_progression	glioma
VCZ	treatment	infection
miR-372	promotes_progression	HCC
progesterone	alleviates	chlamydia
AKT2	regulates	miR-650
masitinib	side_effect	vasculitis
Bad	promotes_progression	glioblastoma
urea	inhibits_cell_growth	hyperargininemia
XPF	activates	OGG1
Ets-1	activates	TRA2B
laromustine	inhibits_cell_growth	Oxidative_stress
enoxacin	alleviates	aggression
GLTSCR2	activates	BRCA1
FGF21	same_complex	CHOP
PDZRN3	regulates	SLC5A8
flunarizine	affects_expression	c-fos
verapamil	alleviates	bronchospasm
ET-1	affects_expression	LOX
malondialdehyde	affects_expression	IRAS
netrin-1	signals	DSCAM
ajoene	side_effect	platelet_aggregation
TWEAK	causal_mutation	RA
SPON1	therapeutic_effect	osteosarcoma
p21	polymorphisms_alter_risk	glioma
HOXA9	activates	HOXA13
TRAF7	promotes_progression	meningiomas
AMPK	affects_expression	Tsc2
CPX	inhibits_cell_growth	cystic_fibrosis
pN1	same_complex	Ph1
PUFAs	progression_biomarker	pervasive_developmental_disorders
REV3L	mutations_affecting_disease	glioma
SB216763	enzyme_activity	GSK-3b
MEST	diagnostic_biomarker	fibrosis
LAMP2	polymorphisms_alter_risk	HCC
zinc	inhibits_cell_growth	malaria
MMI	alleviates	anxiety
ginsenoside_Rh2	blocks	PPARdelta
fatty_acid	enzyme_activity	FAT1
GRP94	overexpression	diabetes
Jagged1	activates	HOXD3
lentinan	treatment	ulcerative_colitis
LBR	regulates	SRPK1
CDCA7L	activates	p75
phosphate	affects_expression	angiogenin
RP1	therapeutic_effect	turtle_retina
choline	role_in_disease_pathogenesis	glioma
carbenicillin	inhibits_cell_growth	Pseudomonas_aeruginosa_infection
Slug	improper_regulation	HNSCC
IFN-alpha	regulates	MMP-21
mimosine	treatment	toxicity
HTR6	binds	NOVA1
MSX1	same_complex	PHOX2B
CD68	overexpression	glioblastoma
PGP_9.5	improper_regulation	ischemia
3-methylcholanthrene	inhibits	CYP2A1
sodium_arsenite	treatment	SLS
miR-132	activates	arm_2
TNFR_p55	suppresses	acute_liver_failure
leptin	drug_target	schizophrenia
ANRIL	polymorphisms_alter_risk	glioma
CA1	diagnostic_biomarker	tetanus
Foxn1	production	Tbx1
SDHA	polymorphisms_alter_risk	paraganglioma
halothane	affects_expression	SAP
Nol3	regulates	Daxx
dicloxacillin	suppresses	liver_injury
LPA	inhibits_cell_growth	glioma
glucose-6-phosphate	treatment	endothelial_dysfunction
Ph1	activates	p53
ellagic_acid	inhibits	IGFBP7
pyrantel_pamoate	alleviates	enterobiasis
CCL3L1	drug_target	HIV-infected
decorin	regulates	CaSR
nitrofurantoin	increases_expression	ABCG2
MIB2	promotes_progression	myeloma
MDM	overexpression	melanoma
miR-23a	drug_target	ovarian_cancer
vitamin_C	activates	PPARa
BAR	signals	NAS
USP25	activates	Smad2
oxygen	alleviates	nephrogenic_diabetes_insipidus
estramustine	suppresses	prostate_cancer
nicardipine	affects_expression	CCK
GM1	causal_mutation	neuropathy
Abcd2	increases_expression	PPARa
Abca4	polymorphisms_alter_risk	AMD
roscovitine	inhibits_cell_growth	RCC
RFP	improper_regulation	germ_cell_tumors
Pin1	polymorphisms_alter_risk	lung_cancer
IQGAP1	enhances	E-cadherin
nicorandil	alleviates	pervasive_developmental_disorders
threonine	binds	XRCC4
TRPC5	regulates	TRPC1
clodronate	side_effect	hypercalcemia
ODC	improper_regulation	short_bowel_syndrome
trametinib	inhibits	Kras
Cx46	activates	PKCgamma
TGF-beta	activates	Mina53
mGluR3	promotes_progression	seizures
DMBT1	production	DMBT1
TGF-b	regulates	ASK1
Sp1	increases_expression	CAIX
mefenamic_acid	treatment	patent_ductus_arteriosus
maxacalcitol	progression_biomarker	calcification
A-317567	inhibits	ASIC
glycine	binds	COMP
vorinostat	increases_expression	SOX11
haloperidol	inhibits	norepinephrine_transporter
edotecarin	inhibits_cell_growth	brain_tumors
amino_acids	transport,	CD74
vitamin_E	decreases_expression	CYP
ApoE	same_complex	LPL
RARbeta	increases_expression	ATP7A
deferiprone	inhibits	COX-1
quinazoline	decreases_expression	thymidylate_synthase
tachykinin	role_in_disease_pathogenesis	capillary_leak_syndrome
GLTSCR2	production	p53
Ang-1	overexpression	amyloidosis
DC-LAMP	binds	HOXD-AS1
ephrin-A5	promotes_progression	HCC
Pitx1	regulates	LHbeta
CDK11	enhances	MED12
alanine	transport,	PPARgamma
insulin	role_in_disease_pathogenesis	insulinoma
geminin	enhances	Akirin2
CCNG2	signals	CD133
FOXA2	binds	insulin
TTK	increases_expression	PRPF4
anacardic_acid	transport,	Tip60
oxaliplatin	metabolism	miR-506
novobiocin	alleviates	arthritis
kynurenine	suppresses	hip_fracture
S100P	improper_regulation	glioblastoma
SCO1	signals	CTR1
MYCN	promotes_progression	medulloblastoma
HP1gamma	mutations_affecting_disease	OSCC
Notch	production	CD4
dexamethasone	transport,	IGFBP-4
FGF8	role_in_disease_pathogenesis	carcinoma
DEC1	regulates	TSG
TCF-1	enhances	miR-200c
PHF20	enhances	Runx2
adenylate	binds	gastrin
glutaric_acid	side_effect	autosomal_recessive_disorder
N-acetylcysteine	increases_expression	cathepsin_D
methyldopa	role_in_disease_pathogenesis	anemia
cisplatin	activates	14-3-3sigma
ACh	increases_expression	MACC1
RXR	affects_expression	CTCL
8-CPT-cAMP	activates	cyclin_D1
25-hydroxycholesterol	increases_expression	RIG-I
TPA	increases_expression	IP6K1
GIP	promotes_progression	axis
cinnamaldehyde	decreases_expression	IL-1b
YAP	signals	AURKA
amino_acids	enzyme_activity	TRP-1
CXCL14	affects_expression	IL-8
Rap1	overexpression	ovarian_cancer
hydroxyurea	inhibits_cell_growth	glioma
IL-22	role_in_disease_pathogenesis	vasculitis
GD3	overexpression	breast_cancer
PtdIns-4,5-P2	affects_expression	PI-PLC
SB203580	enzyme_activity	fgl2
melatonin	affects_expression	Bim
netrin-1	improper_regulation	glioblastoma
Akt	drug_target	glioblastoma
indolinone	inhibits	PDK1
dithranol	decreases_expression	TWEAK
SPINK1	same_complex	trypsin_inhibitor
LRP5	binds	PORCN
fMLP	overexpression	glioblastoma
NLRX1	regulates	RIG-I
myosin_VIIa	polymorphisms_alter_risk	Usher_syndrome
nucleotide	affects_expression	C1q
ARA	blocks	MR
tissue_plasminogen_activator	binds	ET-1
pyrene	role_in_disease_pathogenesis	Oxidative_stress
CXCL2	therapeutic_effect	asthma
NKD1	improper_regulation	glioblastoma
cycloplatam	side_effect	toxicity
CXCR2	promotes_progression	endothelial_dysfunction
pazopanib	metabolism	ERK1/2
ERK	activates	KRAS
estrogen	decreases_expression	hGDH2
PEG	alleviates	nausea
Livin	increases_expression	bFGF
ADORA1	enhances	UCN3
TUSC1	role_in_disease_pathogenesis	HCC
pristimerin	inhibits_cell_growth	squamous_cell_carcinoma
c-myc	increases_expression	SAE1
MK	improper_regulation	ulcerative_colitis
RyR2	increases_expression	AAH
POMC	production	ERa
cytohesin-1	same_complex	EFA6
tryptophan	enzyme_activity	IDO2
CAR1	same_complex	ABF1
MTJ-1	enhances	GRP78
uPA	regulates	cathepsin_D
TSA	affects_expression	CD4
lauric_acid	inhibits	urocortin
thrombin	overexpression	bleeding_disorder
HOXA9	binds	AKR7A2
propofol	decreases_expression	GAT-1
BMP-2	production	PLCbeta1
azacitidine	alleviates	Oxidative_stress
Raf-1	enhances	Raf-1
CARD11	diagnostic_biomarker	DLBCL
succinate	increases_expression	miR-31
CD4	same_complex	ALK
ZnCl2	metabolism	TP2
sorafenib	blocks	ADAM10
hydroxyapatite	transport,	osteocalcin
amino	affects_expression	MPG
nitroglycerin	increases_expression	P2X7R
caffeic_acid_phenethyl_ester	decreases_expression	MMP-9
MP1	regulates	MEK1
tyrosine	metabolism	JAK1
glucose-6-phosphate_dehydrogenase	same_complex	MPO
dehydrotestosterone	suppresses	cystic_fibrosis
CYP3A4	same_complex	protease_inhibitor
p15	activates	SCC
boric_acid	increases_expression	MUC1
serine	binds	PEK
Denbinobin	increases_expression	miR-146a
PITX2	activates	LHX4
EREG	polymorphisms_alter_risk	gastric_cancer
Noggin	role_in_disease_pathogenesis	AP
DLL4	role_in_disease_pathogenesis	glioma
trimethoprim-sulfamethoxazole	treatment	Salmonella
acitretin	increases_expression	CD95
AChR	regulates	agrin
CD20	production	Bp35
SIDS	causal_mutation	inflammation
miR-20a	improper_regulation	OA
filamin	signals	migfilin
MMP2/9	improper_regulation	pain
acetic_acid	increases_expression	Isc1p
SOCS3	causal_mutation	EMT
hnRNP_K	signals	RNA-binding_protein
TOR	polymorphisms_alter_risk	EBV
EP1	binds	ABCG2
hK2	regulates	CK1
EB1	signals	ADNP
CUEDC2	role_in_disease_pathogenesis	ovarian_cancer
daunorubicin	treatment	colorectal_cancer
DACH1	diagnostic_biomarker	glioma
dopamine	progression_biomarker	glioblastoma
CTR	binds	TREX1
plitidepsin	decreases_expression	LMW-PTP
NSPc1	increases_expression	RUNX1
PMA	affects_expression	NFAT1
enoximone	side_effect	heart_disease
RNF20	activates	ATG5
TLR9	binds	KIR
MNG	treatment	diabetes
cucurbitacin_B	activates	FAK
ERF	polymorphisms_alter_risk	inflammation
kallikrein	promotes_progression	blood_coagulation
paclitaxel	activates	SIX1
indolinone	inhibits_cell_growth	AML
curcumin	inhibits	thioredoxin_reductase
serine	decreases_expression	CD127
RNF135	increases_expression	RIG-I
RECQL5	signals	MDC1
lysophosphatidylserine	alleviates	SLE
estradiol	increases_expression	DLL4
NAD	decreases_expression	SIRT1
Nfia	regulates	Sox10
streptozotocin	alleviates	dementia
lithocholic_acid	inhibits_cell_growth	toxicity
thiazide	treatment	hypercalciuria
casticin	affects_expression	EMT
PC2	binds	CBX6
SURF1	causal_mutation	autosomal_recessive_disorder
H2O2	binds	amylin
miR-544	binds	SelK
nucleotide	binds	SNRPN
IDH3A	improper_regulation	tumor
kojic_acid	inhibits_cell_growth	tumor
dichloroacetate	treatment	hyperlactatemia
fenretinide	alleviates	rhabdomyosarcoma
MAZ	role_in_disease_pathogenesis	L1210_leukemia
PRL-3	promotes_progression	glioblastoma
DDE	decreases_expression	calmodulin
HNF1A	increases_expression	FGFR3
GITR	signals	CD86
dexamethasone	decreases_expression	IL-27
HTR2A	causal_mutation	mood_disorders
heme	enzyme_activity	Ngb
SIX3	enhances	TGIF
genistein	inhibits	TGF_alpha
chondroitin_sulphate	affects_expression	NG2
Shh	regulates	HIF-1a
HLA-C	binds	Env
Harc	binds	Hop
galectin-1	enhances	actin
NAV3	enhances	MYO18B
IGF-II	affects_expression	ZFP57
OFD1	causal_mutation	autosomal_recessive_disorder
3_beta-hydroxysteroid	treatment	male_pseudohermaphroditism
amiloride	inhibits	NTR
IL-6	increases_expression	MX2
Aurora_kinases_A_and_B	promotes_progression	chondrosarcoma
caveolin-1	same_complex	synaptophysin
estrogen	decreases_expression	CXCR7
ERa	enhances	prolactin
H2AX	mutations_affecting_disease	lung_cancer
attractin	causal_mutation	neurodegeneration
Cnn	activates	CDK5RAP2
HK2	regulates	GRP94
lithocholic_acid	role_in_disease_pathogenesis	inflammatory_bowel_disease
aflatoxin_B1	affects_expression	GHRG-1
porphyrins	treatment	Wistar_strain
miR-149	regulates	miR-149
CK2	binds	osteopontin
PGE1	activates	PLD
HRP2	diagnostic_biomarker	testis
ZIP4	causal_mutation	zinc_deficiency
BChE	binds	NLGN3
TGF-beta	enhances	CLIC4
NS-398	inhibits	beta-catenin
FPPS	promotes_progression	stemness
IGFBP-3	regulates	miR-197
CDC27	enhances	miR-218-2
polyamines	binds	CaSR
CFI	role_in_disease_pathogenesis	pneumonia
ADMA	metabolism	DDAH
HLA-C	therapeutic_effect	thyrotoxicosis
L-glutamine	role_in_disease_pathogenesis	acute_liver_failure
15-LOX-2	activates	ALOX12B
Smo	activates	Ptch1
TLR6	role_in_disease_pathogenesis	NAFLD
DDB2	enhances	DDB1
CCR4	diagnostic_biomarker	AD
GR	diagnostic_biomarker	coronary_heart_disease
miR-205	promotes_progression	metastasis
ABA	inhibits_cell_growth	insulinoma
mefenamic_acid	inhibits_cell_growth	rheumatoid_arthritis
propagermanium	alleviates	nephropathy
nitrogen_oxide	role_in_disease_pathogenesis	alcohol_intoxication
p15	production	OPCML
MMP-3	affects_expression	OPG
DPA	transport,	YB-1
acetazolamide	treatment	hyperphosphatemic
TRAF6	affects_expression	MST4
glucose	inhibits	LTBP-1
PCL	enzyme_activity	ANF
amino_acids	activates	CB1
hFBH1	binds	RAD51
nucleotide	metabolism	helicase
TRPC6	same_complex	NFATc4
TAFI	increases_expression	adiponectin
polysialic_acid	progression_biomarker	SCLC
cystatins	progression_biomarker	gastrointestinal_symptoms
miR-16-1	increases_expression	FUBP1
Rac2	mutations_affecting_disease	glioma
Akt	activates	gelsolin
carbachol	decreases_expression	Bim
Wnt-1	production	Otx2
MMSET	increases_expression	Dicer
Msi1	improper_regulation	glioma
KCNQ1	regulates	Kcnq1ot1
ErbB4	signals	NRG1
dehydroxymethylepoxyquinomicin	alleviates	prostate_cancer
miR-708	drug_target	neuroblastoma
cycloleucine	inhibits	AdoMet
VEGF	drug_target	glioblastoma
SCN	affects_expression	Clock
digitonin	alleviates	sarcoma
glucose-6-phosphate_dehydrogenase	enhances	glucose-6-phosphate_dehydrogenase
PLA2G4C	polymorphisms_alter_risk	ASD
PJ34	alleviates	neurobehavioral_deficits
aromatase	improper_regulation	AT
BzATP	alleviates	skin_lesions
phosphatidylethanolamine	decreases_expression	phospholipase_A2
phorbol_esters	activates	cPLA2
FOG-2	causal_mutation	parkinsonism
ATM	same_complex	HMGN1
Rpe65	enhances	MG132
thiamphenicol	side_effect	SDS
MIR31HG	regulates	p16
AVP	affects_expression	TRPV4
AAH	overexpression	pancreatic_cancer
RACK1	regulates	JNK
diacylglycerol	decreases_expression	DGK
SCOT	role_in_disease_pathogenesis	ketoacidosis
67LR	binds	Dpl
RAR	causal_mutation	fibrosarcoma
pHi	increases_expression	Slc26a6
PTX3	binds	M-ficolin
estrogen	enzyme_activity	p75
vancomycin	treatment	lactose_malabsorption
IDH1/2	drug_target	glioma
APOBEC3B	promotes_progression	tumor
FHIT	increases_expression	MGMT
CDK10	overexpression	tumor
GABRA1	causal_mutation	infantile_spasms
Capn4	improper_regulation	breast_cancer
ATPase	same_complex	CHD1
CLO	alleviates	carcinoma
CTA	side_effect	stroke
STAT6	signals	miR-361-5p
DNMT3b	same_complex	Tet3
sucrose	decreases_expression	insulin
Six1	causal_mutation	preterm_birth
rasagiline	increases_expression	MAO-A
EphA3	causal_mutation	lung_cancer
myo-inositol	treatment	hepatic_steatosis
Smurf1	promotes_progression	colorectal_cancer
THP	diagnostic_biomarker	nephropathy
ribonucleotide	enzyme_activity	MT-RNR1
Dvl	binds	p65
cholesterol	transport,	SRA
FPRL1	promotes_progression	infection
CLO	decreases_expression	CD25
DDE	decreases_expression	transferrin
aldosterone	decreases_expression	cAMP
GlyT2	enhances	GlyT1
Par6	regulates	Cdc42
GnRH	activates	CYP1A1
CD31	increases_expression	STC-1
riboflavin	progression_biomarker	malaria
flucloxacillin	progression_biomarker	cystic_fibrosis
adrenomedullin	binds	CRLR
IGFBP-2	same_complex	alpha_1-antitrypsin
cytarabine	decreases_expression	RUNX3
pazopanib	inhibits	BRAF
DTRAF1	signals	TRAF4
citrate	activates	ACLY
carnosine	inhibits_cell_growth	glioblastoma
BRG1	role_in_disease_pathogenesis	metastasis
helicase	increases_expression	SSB
TEP1	production	MAP2
GX15-070	increases_expression	ATG5
GAD	activates	GKAP
NF-L	activates	alpha-internexin
Per1	mutations_affecting_disease	carcinogenesis
medroxyprogesterone	affects_expression	GH
factor_Xa	role_in_disease_pathogenesis	Quebec_platelet_disorder
TSP-1	signals	PRMT6
17beta-hydroxysteroid_dehydrogenase	binds	17beta-hydroxysteroid_dehydrogenase
potassium	inhibits	CYP2C9
IgE	overexpression	middle_ear_effusion
INNO-406	binds	P-gp
PK11195	alleviates	hyperoxia
mitoNEET	signals	NL1
HO-1_and_HO-2	same_complex	BVR
TTX	inhibits_cell_growth	myocardial_infarction
SND1	activates	MYB46
miR-544	affects_expression	KLF4
Taurine_chloramine	affects_expression	catalase
cefuroxime	decreases_expression	beta-lactamase
NBP	decreases_expression	PGC-1a
OPN	same_complex	BSP
p65	regulates	NIS
DHCR24	increases_expression	DHCR24
Th1	production	CXCL9
Axin	activates	ERK
glycosaminoglycans	activates	CD44
tetramisole	side_effect	ascariasis
kaempferol	treatment	inflammatory_bowel_disease
separase	binds	cyclin_B1
CRBP	signals	PAX6
PKD	regulates	TLR5
PTEN	binds	ERG
cisplatin	transport,	ATP7B
theobromine	metabolism	mTOR
IL-22R1	same_complex	IL-22
lawsone	progression_biomarker	Lawsonia_inermis
miR-205	regulates	miR-30a
DSG2	affects_expression	CD133
cimetidine	side_effect	atrioventricular_block
TNF	regulates	TnT
CYP2D6	same_complex	CYP2B6
MUTYH	mutations_affecting_disease	glioma
PKM2	binds	miR-338
doxorubicin	decreases_expression	TRPM2
Cbl	inhibits_cell_growth	AD
IRSp53	improper_regulation	glioma
CaMKK	drug_target	brain_injury
MTNR1B	binds	MTNR1B
aldehyde	binds	ALDH6A1
GEF	binds	MADD
halothane	side_effect	LPS
cAMP	binds	thrombin
acridine	suppresses	SCLC
Smad1	enhances	miR-30b
isoquinoline_alkaloids	decreases_expression	P-gp
NAD	enzyme_activity	GPD1
methoprene	side_effect	weight_gain
bile_acid	role_in_disease_pathogenesis	Gaucher_disease
D609	blocks	Olig2
rivaroxaban	increases_expression	fibrinogen
cholecystokinin	side_effect	REM
CXCL10	mutations_affecting_disease	pulmonary_fibrosis
retinoic_acid	enzyme_activity	VPAC1
Iba-1	affects_expression	IL-1b
MYPT1	same_complex	Plk1
trazodone	affects_expression	prolactin
8-bromo-cAMP	alleviates	pulmonary_toxicity
paraquat	alleviates	toxicity
BAX499	inhibits	TFPI
mycophenolate_mofetil	blocks	FVIII
metrifonate	inhibits	AChE
p21	production	miR-16-1
UNC119	binds	Fyn
guanethidine	side_effect	sinus_node_dysfunction
Ku70/80	enhances	TDP1
SSAT	same_complex	Slc26a1
HB-EGF	role_in_disease_pathogenesis	schizophrenia
Ngn2	production	Hes1
mEH	overexpression	toxicity
NFAT1	activates	NFI
CASC7	promotes_progression	glioma
Noggin	signals	Dll1
miR-372	promotes_progression	ovarian_cancer
CARMA3	enhances	Bcl10
miR-16	signals	HuR
arginine	transport,	JMJD6
methylhydrazine	enzyme_activity	monoamine_oxidase_A_and_B
methemoglobin	regulates	dbpA
hnRNP_M	therapeutic_effect	gastroenteritis
SRC-1	promotes_progression	breast_cancer
vimentin	promotes_progression	oncocytomas
UAB30	treatment	liver_injury
TrkA	enhances	CHD5
AAVS1	polymorphisms_alter_risk	protein_deficiency
HBsAg	blocks	VWF
Rac1	improper_regulation	glioma
PAM	role_in_disease_pathogenesis	neurological_deficits
Bub3	promotes_progression	OSCC
MNNG	metabolism	ATM
suramin	treatment	hepatitis_B
Piezo2	binds	TRPC1
EPCR	activates	IL-1b
fibulin-2	therapeutic_effect	depression
Wnt5a	binds	CDP
creatinine	decreases_expression	NKG2D
nigericin	transport,	TRIM30
DOPS	side_effect	osteoporosis
AAVS1	regulates	MBS85
thaliblastine	treatment	tumor
PEI	inhibits_cell_growth	cystic_fibrosis
GDNF	role_in_disease_pathogenesis	diabetes
STC2	same_complex	STC2
ITGB4	activates	CD29
vancomycin	side_effect	arterial_occlusive_disease
HCH	side_effect	thanatophoric_dysplasia
NUSAP1	enhances	NSUN2
HRD1	enhances	SEL1L
C4BPB	binds	PFKFB2
amino_acids	binds	G-CSFR
RIG-I	regulates	IFN-beta
p16	promotes_progression	esophagitis
SPR	diagnostic_biomarker	mood_disorders
CTP	inhibits	SOCS1
MTX	increases_expression	AKT2
migfilin	improper_regulation	esophageal_cancer
oxamniquine	suppresses	liver_failure
S100A4	role_in_disease_pathogenesis	alcoholic_liver_disease
Xin	activates	vinculin
iron	role_in_disease_pathogenesis	retinitis_pigmentosa
Thy-1	regulates	Flt3
Rab13	regulates	MICAL-L1
OCA2	mutations_affecting_disease	SLE
amino_acids	affects_expression	EWS
caspase-9	improper_regulation	colon_cancer
quinolinic_acid	enzyme_activity	QPRT
p185	binds	Cul1
GOLPH3	activates	Rab1
FAP	activates	Raldh3
2-deoxy-D-glucose	role_in_disease_pathogenesis	tumor
CDK5RAP2	diagnostic_biomarker	hyperthermia
Lhx6	signals	Pitx2
neurotensin	binds	NTR1
NVP-BEZ235	inhibits_cell_growth	multiple_myeloma
estrogen	decreases_expression	CK18
Lmo4	increases_expression	miR-143
AMP	role_in_disease_pathogenesis	cystic_fibrosis
cathepsin_H	enhances	MEKK4
enalapril	inhibits	angiotensin_II
6-thioguanine	inhibits	TPMT
acyl-CoA	binds	GCDH
cocaine	affects_expression	JMJD3
RITA	promotes_progression	gastric_cancer
thiazole	progression_biomarker	preterm_birth
ATM	polymorphisms_alter_risk	glioma
arachidonic_acid	inhibits_cell_growth	breast_cancer
AMCase	enhances	chitinase
LMO3	drug_target	HCC
ABCA12	activates	ABHD5
MPG	production	TNF-alpha
