PRKCH	promotes_progression	glioblastoma	0.9990279283569748
ginsenosides	alleviates	pain	0.9999644490395804
RUNX3	activates	HOXD-AS1	0.9161311068151208
lanatoside_C	affects_expression	c-myc	0.5401768144771772
CYP1A2	mutations_affecting_disease	toxicity	0.9548785535838268
angiotensin_II	overexpression	SMA	0.794692993862662
RIG-I	role_in_disease_pathogenesis	dermatomyositis	0.9028718946924746
FGF3	improper_regulation	colon_cancer	0.7731367918851015
DMP1	activates	bFGF	0.8648212400226605
curcumin	transport,	CISD2	0.9999785332484205
bombesin	activates	GRPR	0.7207962363304111
CS1	therapeutic_effect	red_cell_aplasia	0.9995315459549878
dequalinium	treatment	hypersensitivity	0.9999703044918848
aminoglycoside	inhibits_cell_growth	pneumonia	0.6944932398803145
TSA	metabolism	HDAC4	0.6932866312226746
LRBA	therapeutic_effect	leishmaniasis	0.9992764331979812
NNMT	diagnostic_biomarker	schizophrenia	0.9992077580709794
mannose	binds	IRBP	0.93531590710144
VLA-5	production	CD36	0.999897498749044
KAP1	enhances	E2F1	0.9117502805007353
superoxide	binds	chromogranin_A	0.9999642220807008
ganglioside_GM3	progression_biomarker	atherosclerosis	0.8455463429772633
baicalein	increases_expression	CHOP	0.9986475946504856
Runx3	role_in_disease_pathogenesis	tumor	0.9980619926359496
miR-199a-3p	enhances	NLK	0.9999032851099848
cortisol	binds	leptin	0.9863012309989434
MARCKS	enhances	APP	0.9989700277524892
PH	inhibits	Itk	0.9968581023868642
Rg1	inhibits	NF-kB	0.8652537966335363
miR-374a	diagnostic_biomarker	metastasis	0.995112738126873
hydroxyapatite	decreases_expression	RTN3	0.8651303628119537
SAM	side_effect	SAH	0.8635119162636861
FoxO1	enhances	insulin	0.9723770150313124
PTC124	decreases_expression	HERG	0.9988282731429472
ristocetin	alleviates	von_Willebrand_factor	0.9994466597572328
HCHO	affects_expression	PLD	0.9999272515640912
ricin	activates	Rab6	0.9991788967520804
triptolide	side_effect	cardiotoxicity	0.7575911756660786
IL-13	affects_expression	IFN-beta	0.9992061663870844
miR-139	activates	FOXP2	0.7207962363304111
SKF96365	decreases_expression	MLC	0.9996857506088208
MIF	diagnostic_biomarker	COPD	0.995112738126873
karenitecin	side_effect	melanoma	0.62189483273064
calcium	metabolism	PS2	0.973269123894164
retinoic_acid	increases_expression	NAV2	0.9992671489530188
N-cadherin	polymorphisms_alter_risk	ES	0.9739688229083232
anthocyanins	metabolism	LDOX	0.8822256489518262
CREB	enhances	Ran	0.9986231216370222
8-chloroadenosine	alleviates	thyroid_carcinoma	0.989950998229144
CTR	diagnostic_biomarker	pericardial_effusion	0.9992077580709794
adiponectin	same_complex	CTRP1	0.9249216912485976
oxygen	alleviates	APCs	0.9952255060156407
kallidin	inhibits_cell_growth	psoriasis	0.8002378986621964
myoglobin	overexpression	angina_pectoris	0.9436276326055344
MCT2	activates	MCT8	0.9978827429775622
lysozyme	activates	p53	0.992937057618929
VAChT	binds	PACAP	0.997618223620256
DHEAS	increases_expression	IgG	0.977307258385748
ascorbate	enzyme_activity	ceruloplasmin	0.9987340579554588
NMDA	binds	LGI1	1.0
SKF-83566	metabolism	DAT	0.9999761480538004
LOXL1	increases_expression	TIMP-4	0.9575677885961296
HMGB2	activates	CENPF	0.7207962363304111
VEGF	affects_expression	IL-16	0.9985583695026816
PORCN	binds	FZD2	0.8908728146843513
OH-2	metabolism	galectin-1	0.6932866312226746
cephalotaxine	progression_biomarker	leukemia	0.9991016063178656
GDC-0449	alleviates	glioblastoma	0.7317056848913437
PKM	enhances	L-PK	0.9117502805007353
CD64	enhances	PKC	0.9999746502282582
phosphatidylcholine	binds	LPCAT1	0.906636923289756
